Visited,Site,Year,Visit_num,BO,NSO,Method,TOD,RF,FOR,ttot
0,55,19,7,0,0,3,3,-0.443544901,-0.518122031,0
0,55,19,8,0,0,3,3,-0.443544901,-0.518122031,0
1,55,20,1,0,0,2,1,-0.443544901,-0.518122031,-0.666666667
1,55,20,2,0,0,2,2,-0.443544901,-0.518122031,-0.5
1,55,20,3,0,0,2,2,-0.443544901,-0.518122031,-0.633333333
1,55,20,4,0,0,2,2,-0.443544901,-0.518122031,-0.333333333
0,55,20,5,0,0,3,3,-0.443544901,-0.518122031,0
0,55,20,6,0,0,3,3,-0.443544901,-0.518122031,0
0,55,20,7,0,0,3,3,-0.443544901,-0.518122031,0
0,55,20,8,0,0,3,3,-0.443544901,-0.518122031,0
1,55,21,1,0,0,2,1,-0.443544901,-0.518122031,-0.333333333
1,55,21,2,0,0,2,2,-0.443544901,-0.518122031,-0.133333333
1,55,21,3,1,0,2,2,-0.443544901,-0.518122031,0.3
1,55,21,4,1,0,3,2,-0.443544901,-0.518122031,-0.333333333
0,55,21,5,0,0,3,3,-0.443544901,-0.518122031,0
0,55,21,6,0,0,3,3,-0.443544901,-0.518122031,0
0,55,21,7,0,0,3,3,-0.443544901,-0.518122031,0
0,55,21,8,0,0,3,3,-0.443544901,-0.518122031,0
1,55,22,1,0,0,2,1,NA,NA,-0.566666667
1,55,22,2,1,0,2,2,NA,NA,0.733333333
1,55,22,3,0,0,2,2,NA,NA,-0.55
1,55,22,4,1,0,2,2,NA,NA,0.266666667
0,55,22,5,0,0,3,3,NA,NA,0
0,55,22,6,0,0,3,3,NA,NA,0
0,55,22,7,0,0,3,3,NA,NA,0
0,55,22,8,0,0,3,3,NA,NA,0
1,56,1,1,0,0,1,2,-0.62487796,-0.238837429,-1
1,56,1,2,0,0,2,2,-0.62487796,-0.238837429,-1.116666667
1,56,1,3,0,0,2,2,-0.62487796,-0.238837429,-1.05
1,56,1,4,0,0,2,2,-0.62487796,-0.238837429,-1.066666667
1,56,1,5,0,0,1,1,-0.62487796,-0.238837429,-1.05
1,56,1,6,0,0,2,1,-0.62487796,-0.238837429,-0.133333333
0,56,1,7,0,0,3,3,-0.62487796,-0.238837429,0
0,56,1,8,0,0,3,3,-0.62487796,-0.238837429,0
1,56,2,1,0,0,2,1,-0.62487796,-0.238837429,-0.883333333
1,56,2,2,0,0,2,1,-0.62487796,-0.238837429,1.583333333
1,56,2,3,0,0,2,2,-0.62487796,-0.238837429,-1
1,56,2,4,0,0,2,2,-0.62487796,-0.238837429,-1.066666667
1,56,2,5,0,0,2,2,-0.62487796,-0.238837429,-0.633333333
1,56,2,6,0,0,2,2,-0.62487796,-0.238837429,-0.5
0,56,2,7,0,0,3,3,-0.62487796,-0.238837429,0
0,56,2,8,0,0,3,3,-0.62487796,-0.238837429,0
1,56,3,1,0,0,2,3,-0.62790018,-0.36586989,-0.666666667
1,56,3,2,0,0,2,2,-0.62790018,-0.36586989,-0.866666667
1,56,3,3,0,0,2,2,-0.62790018,-0.36586989,-0.383333333
1,56,3,4,0,0,2,2,-0.62790018,-0.36586989,-1.083333333
0,56,3,5,0,0,3,3,-0.62790018,-0.36586989,0
0,56,3,6,0,0,3,3,-0.62790018,-0.36586989,0
0,56,3,7,0,0,3,3,-0.62790018,-0.36586989,0
0,56,3,8,0,0,3,3,-0.62790018,-0.36586989,0
1,56,4,1,0,0,2,1,-0.62790018,-0.36586989,0.716666667
1,56,4,2,0,0,2,2,-0.62790018,-0.36586989,-0.583333333
1,56,4,3,0,0,2,1,-0.62790018,-0.36586989,0.516666667
1,56,4,4,0,0,2,1,-0.62790018,-0.36586989,-0.633333333
1,56,4,5,0,0,1,2,-0.62790018,-0.36586989,-0.9
0,56,4,6,0,0,3,3,-0.62790018,-0.36586989,0
0,56,4,7,0,0,3,3,-0.62790018,-0.36586989,0
0,56,4,8,0,0,3,3,-0.62790018,-0.36586989,0
1,56,5,1,0,0,2,1,-0.62790018,-0.36586989,-0.983333333
1,56,5,2,0,0,2,2,-0.62790018,-0.36586989,-0.833333333
1,56,5,3,0,0,1,2,-0.62790018,-0.36586989,2.55
1,56,5,4,0,0,2,1,-0.62790018,-0.36586989,-0.166666667
1,56,5,5,0,0,2,1,-0.62790018,-0.36586989,-0.766666667
1,56,5,6,0,0,2,2,-0.62790018,-0.36586989,-1
0,56,5,7,0,0,3,3,-0.62790018,-0.36586989,0
0,56,5,8,0,0,3,3,-0.62790018,-0.36586989,0
1,56,6,1,0,0,3,3,-0.627900178,-0.36586989,0.35
1,56,6,2,0,0,3,1,-0.627900178,-0.36586989,0.816666667
1,56,6,3,0,0,2,1,-0.627900178,-0.36586989,0.033333333
1,56,6,4,0,0,3,3,-0.627900178,-0.36586989,1.45
0,56,6,5,0,0,3,3,-0.627900178,-0.36586989,0
0,56,6,6,0,0,3,3,-0.627900178,-0.36586989,0
0,56,6,7,0,0,3,3,-0.627900178,-0.36586989,0
0,56,6,8,0,0,3,3,-0.627900178,-0.36586989,0
1,56,7,1,0,0,2,2,-0.627900178,-0.36586989,-0.983333333
1,56,7,2,0,0,2,2,-0.627900178,-0.36586989,-0.75
1,56,7,3,0,0,2,2,-0.627900178,-0.36586989,-1.116666667
1,56,7,4,0,0,2,3,-0.627900178,-0.36586989,-0.983333333
0,56,7,5,0,0,3,3,-0.627900178,-0.36586989,0
0,56,7,6,0,0,3,3,-0.627900178,-0.36586989,0
0,56,7,7,0,0,3,3,-0.627900178,-0.36586989,0
0,56,7,8,0,0,3,3,-0.627900178,-0.36586989,0
1,56,8,1,0,0,2,2,-0.627900178,-0.36586989,-0.583333333
1,56,8,2,0,0,2,2,-0.627900178,-0.36586989,-1.116666667
1,56,8,3,0,0,2,2,-0.627900178,-0.36586989,-0.6
1,56,8,4,0,0,2,1,-0.627900178,-0.36586989,-0.983333333
0,56,8,5,0,0,3,3,-0.627900178,-0.36586989,0
0,56,8,6,0,0,3,3,-0.627900178,-0.36586989,0
0,56,8,7,0,0,3,3,-0.627900178,-0.36586989,0
0,56,8,8,0,0,3,3,-0.627900178,-0.36586989,0
1,56,9,1,0,0,2,2,-0.627900178,-0.36586989,-0.733333333
1,56,9,2,0,0,2,3,-0.627900178,-0.36586989,-0.783333333
